Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_capped,Amount_minmax,Boxes_minmax,Amount_z,Boxes_z,PC1,PC2
Andria Kimpton,Australia,85% Dark Bars,2023-08-23,4496.32,240,4496.32,0.26768266332718244,0.3075933075933076,-0.34132574646612923,0.6074958164317423,0.6709181612611044,0.18821066142157805
Camilla Castle,Australia,Smooth Sliky Salty,2023-03-03,8220.25,125,8220.25,0.4897277615701222,0.15958815958815958,0.5586407021211264,-0.31987986658388384,-0.6212078515431738,0.16882940589015466
Roddy Speechley,India,Caramel Stuffed Bars,2023-05-30,9588.03,562,9588.03,0.5712837640929215,0.7220077220077219,0.8891936687581676,3.204147728875496,1.6369197140443137,2.8944294599783715
Karlen McCaffrey,USA,Drinking Coco,2023-06-29,114.82,231,114.82,0.006428934618146358,0.29601029601029605,-1.4002078936829299,0.534918589065302,1.3683410584049425,-0.6118519349833266
Andria Kimpton,Canada,Organic Choco Syrup,2023-01-04,8804.98,214,8804.98,0.5245931941361462,0.27413127413127414,0.699953074126622,0.3978282707064703,-0.21363449726303657,0.7762486331915688
Jehu Rudeforth,Australia,Drinking Coco,2023-01-14,2900.61,68,2900.61,0.17253598126891562,0.08622908622908622,-0.7269628185043171,-0.7795356399046725,-0.03717459851830825,-1.0652552757880762
Karlen McCaffrey,USA,Mint Chip Choco,2023-02-15,16773.08,58,16773.08,0.9997035069802568,0.07335907335907335,2.6256129707917344,-0.8601770036451617,-2.4648257287164026,1.2483517441199898
Curtice Advani,New Zealand,Spicy Special Slims,2023-01-10,4153.59,513,4153.59,0.24724685585475334,0.6589446589446589,-0.42415369997876495,2.8090050465470986,2.286188474321048,1.6863445592803217
Madelene Upcott,USA,White Choc,2023-05-04,12571.07,226,12571.07,0.7491521477259702,0.2895752895752896,1.6101083784314767,0.4945979071950574,-0.7887850186958627,1.4882520869724785
Andria Kimpton,USA,Spicy Special Slims,2023-05-23,2553.46,5,2553.46,0.15183662444560353,0.005148005148005148,-0.8108589585034756,-1.2875762314697548,-0.3370900164232252,-1.4838177527105498
Barr Faughny,New Zealand,Fruit & Nut Bars,2023-04-26,1888.94,159,1888.94,0.1122135894571912,0.20334620334620332,-0.9714542716310592,-0.045699229866220464,0.6546076677495476,-0.7192361384163721
Oby Sorrel,Canada,Organic Choco Syrup,2023-07-05,1310.04,71,1310.04,0.07769577967751279,0.09009009009009009,-1.111357700827409,-0.7553432307825257,0.2517402459692622,-1.3199568871886322
Madelene Upcott,UK,Organic Choco Syrup,2023-07-21,7805.9,179,7805.9,0.46502150058858865,0.22908622908622908,0.45850426078841344,0.115583497614758,-0.24248159704975517,0.4059413469630687
Dotty Strutley,USA,Mint Chip Choco,2023-02-21,6101.12,261,6101.12,0.3633713507247086,0.33462033462033464,0.046508116332803044,0.7768426802867697,0.516424522706774,0.5821969315850422
Kelci Walkden,USA,Orange Choco,2023-02-03,1425.81,133,1425.81,0.08459874536794874,0.16988416988416988,-1.083379431699647,-0.25536677559149246,0.5854933640423537,-0.9466365214633403
Gigi Bohling,Australia,Caramel Stuffed Bars,2023-07-08,8724.4,147,8724.4,0.5197884867392789,0.18790218790218788,0.6804792127954045,-0.14246886635480754,-0.5819121673315559,0.3804307643166739
Mallorie Waber,India,50% Dark Bites,2023-05-31,664.82,147,664.82,0.03922353710358966,0.18790218790218788,-1.2672887607446117,-0.14246886635480754,0.7953677749365593,-0.9968491779514611
Van Tuxwell,New Zealand,Mint Chip Choco,2023-06-27,5191.445,103,5191.445,0.3091305688775347,0.13127413127413126,-0.17333408776840503,-0.49729086681296014,-0.2290720352737606,-0.47420345301740213
Van Tuxwell,India,50% Dark Bites,2023-05-13,5825.09,123,5825.09,0.34691263413551426,0.157014157014157,-0.020200371421676744,-0.3360081393319817,-0.22330981424076599,-0.2518774534702715
Van Tuxwell,USA,Manuka Honey Choco,2023-05-31,2418.93,110,2418.93,0.1438150646776641,0.14028314028314026,-0.8433709784201882,-0.4408419121946177,0.28463103235278303,-0.9080756434409093
Wilone O'Kielt,USA,Orange Choco,2023-02-28,7725.52,38,7725.52,0.4602287185017161,0.047619047619047616,0.43907873368735545,-1.0214597311261402,-1.0327566526534155,-0.4118055525231426
Barr Faughny,New Zealand,Eclairs,2023-03-28,7144.08,32,7144.08,0.4255594572851049,0.039897039897039896,0.2985614597679815,-1.0698445493704338,-0.9676091684781982,-0.5453795028723986
Gigi Bohling,USA,After Nines,2023-01-14,2043.13,243,2043.13,0.12140740719761031,0.31145431145431146,-0.9341909968896788,0.6316882255538891,1.1072438167089633,-0.21390176093926827
Barr Faughny,New Zealand,Mint Chip Choco,2023-02-21,6526.01,147,6526.01,0.3887060755429632,0.18790218790218788,0.14919177159491573,-0.14246886635480754,-0.206235214899444,0.004753811884556577
Dennison Crosswaite,Canada,85% Dark Bars,2023-08-01,11334.77,89,11334.77,0.675435843993691,0.11325611325611325,1.3113303347012177,-0.610188776049645,-1.3587191933914762,0.4957819506942423
Beverie Moffet,New Zealand,Smooth Sliky Salty,2023-05-19,2492.67,58,2492.67,0.14821192647271245,0.07335907335907335,-0.8255501477604216,-0.8601770036451617,-0.024484884607277716,-1.1919890999891696
Husein Augar,USA,White Choc,2023-07-13,2066.48,59,2066.48,0.12279968713949231,0.07464607464607463,-0.9285479755185703,-0.8521128672711128,0.054047783362495806,-1.259117356929938
Andria Kimpton,Australia,Peanut Butter Cubes,2023-04-20,7009.01,150,7009.01,0.41750569918017977,0.19176319176319176,0.26591893742983863,-0.11827645723266077,-0.2716671688664946,0.10439899893862706
Dennison Crosswaite,India,85% Dark Bars,2023-06-30,4562.97,21,4562.97,0.27165677288291845,0.02574002574002574,-0.3252183642655129,-1.1585500494849719,-0.5892544855963004,-1.0491827070733706
Curtice Advani,UK,50% Dark Bites,2023-03-08,3442.99,142,3442.99,0.20487622944356057,0.18146718146718147,-0.5958852197350719,-0.18278954822505217,0.2921027506035413,-0.5506062087634671
Gunar Cockshoot,USA,Fruit & Nut Bars,2023-03-09,6669.6,99,6669.6,0.39726785185366287,0.12612612612612611,0.18389333213784864,-0.5295474123091558,-0.5044787883732574,-0.24441434403392617
Oby Sorrel,Canada,Raspberry Choco,2023-06-16,1902.47,217,1902.47,0.11302033667833311,0.277992277992278,-0.9681844609607766,0.4220206798286171,0.9830234822925762,-0.3861961132770424
Gigi Bohling,UK,Drinking Coco,2023-06-30,6157.17,43,6157.17,0.36671341885072517,0.05405405405405405,0.060053784334971674,-0.9811390492558956,-0.7362345131549435,-0.6513056368765875
Kelci Walkden,India,Mint Chip Choco,2023-07-28,3012.68,129,3012.68,0.17921832872444948,0.16473616473616473,-0.699878732634504,-0.2876233210876882,0.2915085970855992,-0.6982693986226064
Karlen McCaffrey,Canada,Peanut Butter Cubes,2023-08-12,3473.62,170,3473.62,0.20670259066924992,0.2175032175032175,-0.5884828323861616,0.04300627024831769,0.44653022671824505,-0.3857101760659978
Barr Faughny,UK,Mint Chip Choco,2023-07-07,4129.98,332,4129.98,0.2458390730098782,0.425997425997426,-0.4298595558490809,1.3493963628442434,1.2581239255743542,0.6502107117768957
Barr Faughny,USA,85% Dark Bars,2023-08-25,14566.22,45,14566.22,0.868116058905665,0.056628056628056624,2.092278574943995,-0.9650107765077978,-2.1618300324609785,0.7970987044874803
Husein Augar,Canada,Eclairs,2023-01-17,4049.61,255,4049.61,0.24104688718850537,0.32689832689832693,-0.449282666238631,0.7284578620424762,0.8327883140257989,0.1974066740919752
Jan Morforth,Australia,70% Dark Bites,2023-03-04,5924.44,396,5924.44,0.3528365318753847,0.5083655083655083,0.0038096574099992938,1.8655010907833744,1.3164146370152263,1.3218023061924238
Marney O'Breen,New Zealand,Fruit & Nut Bars,2023-08-25,10100.95,4,10100.95,0.6018674141053462,0.003861003861003861,1.013151635424935,-1.2956403678438035,-1.6325624818606002,-0.19974969830216227
Ches Bonnell,UK,Peanut Butter Cubes,2023-04-15,2362.01,272,2362.01,0.1404211214531706,0.3487773487773488,-0.85712690032355,0.8655481804013079,1.2181152313616301,0.005954744249245082
Kaine Padly,USA,Organic Choco Syrup,2023-03-11,2638.76,24,2638.76,0.15692276915834594,0.029601029601029602,-0.7902444093404963,-1.134357640362825,-0.2433247991519117,-1.3608991604307457
Camilla Castle,USA,Raspberry Choco,2023-05-20,3496.41,18,3496.41,0.20806147974314673,0.021879021879021878,-0.5829751468594992,-1.1827424586071187,-0.42409953327077693,-1.2485508924859154
Brien Boise,New Zealand,Manuka Honey Choco,2023-06-14,17222.86,44,16778.052499999998,1.0000000000000002,0.05534105534105534,2.6268146805890713,-0.9730749128818467,-2.5455063430661617,1.1693706040636627
Jehu Rudeforth,New Zealand,After Nines,2023-04-14,1604.87,71,1604.87,0.0952754754062096,0.09009009009009009,-1.0401057954379467,-0.7553432307825257,0.20135754049591156,-1.2695741817152808
Jehu Rudeforth,USA,Smooth Sliky Salty,2023-07-07,7170.21,151,7170.21,0.42711749903591334,0.19305019305019303,0.3048763269383056,-0.11021232085861185,-0.293511997650754,0.13764823875189286
Madelene Upcott,India,Mint Chip Choco,2023-08-24,4090.16,75,4090.16,0.2434647437899321,0.09523809523809523,-0.43948290107381505,-0.72308668528633,-0.20053815898684174,-0.8220608381164967
Jehu Rudeforth,India,Eclairs,2023-02-24,9574.38,134,9574.38,0.5704698616857827,0.17117117117117117,0.885894857549789,-0.24730263921744355,-0.8012916343877278,0.4515528879957675
Karlen McCaffrey,Canada,Raspberry Choco,2023-05-09,717.9,213,717.9,0.04238851437618481,0.2728442728442729,-1.25446085606031,0.3897641343324214,1.1626426405030819,-0.6114329156035754
Kaine Padly,Australia,70% Dark Bites,2023-02-08,7734.54,227,7734.54,0.46076654998247735,0.2908622908622909,0.44125860746754375,0.5026620435691064,0.043418786055574345,0.6674526932500358
Roddy Speechley,UK,70% Dark Bites,2023-03-24,1606.49,305,1606.49,0.09537207041716673,0.3912483912483913,-1.0397142881736556,1.1316646807449224,1.5353967934481803,0.06501874611989672
Rafaelita Blaksland,USA,Drinking Coco,2023-06-20,9170.09,79,9170.09,0.546363443796983,0.10038610038610038,0.7881896279940936,-0.6908301397901343,-1.04582490730918,0.06884355432187887
Mallorie Waber,Canada,Manuka Honey Choco,2023-03-07,1583.57,122,1583.57,0.09400542989177335,0.1557271557271557,-1.0452533909499215,-0.3440722757060306,0.4958099214288942,-0.9824016001689483
Kaine Padly,Australia,Fruit & Nut Bars,2023-06-20,7684.52,83,7684.52,0.45778402995280126,0.10553410553410553,0.42917021650468085,-0.6585735942939386,-0.769151024809402,-0.16221268406187803
Oby Sorrel,New Zealand,Organic Choco Syrup,2023-02-17,16765.07,261,16765.07,0.9992258983149688,0.33462033462033464,2.6236771848738507,0.7768426802867697,-1.3059092019228062,2.4045306562146482
Madelene Upcott,UK,99% Dark & Pure,2023-01-26,11796.63,45,11796.63,0.702974962364467,0.056628056628056624,1.4229485724082929,-0.9650107765077978,-1.6885422488163784,0.32381092084287344
Madelene Upcott,Australia,Mint Chip Choco,2023-05-02,2766.65,148,2766.65,0.1645484086344611,0.18918918918918917,-0.7593370858650754,-0.1344047299807586,0.44189390662868056,-0.631970898614571
Curtice Advani,Canada,99% Dark & Pure,2023-07-07,13232.74,7,13232.74,0.7886052470469579,0.007722007722007722,1.7700149287792892,-1.2714479587216567,-2.150639032479134,0.35254008540339765
Rafaelita Blaksland,Australia,Baker's Choco Chips,2023-08-22,2820.41,50,2820.41,0.16775393196103824,0.06306306306306306,-0.7463448447982319,-0.9246900946375531,-0.12610913555380154,-1.1816001372746943
Karlen McCaffrey,Australia,After Nines,2023-08-11,2483.32,65,2483.32,0.14765441823045994,0.08236808236808237,-0.827809773020373,-0.8037280490268193,0.017028350338496284,-1.1536714577319005
Marney O'Breen,UK,99% Dark & Pure,2023-01-13,9124.16,209,9124.16,0.5436247963566986,0.2676962676962677,0.77708967203799,0.3575075888362257,-0.29668933629634014,0.8022814170798422
Gunar Cockshoot,Australia,50% Dark Bites,2023-03-02,12728.16,111,12728.16,0.7585188824613125,0.14157014157014156,1.6480724995101683,-0.43277777582056876,-1.4713833403202528,0.859343140261158
Marney O'Breen,Australia,Choco Coated Almonds,2023-07-27,12624.64,41,12624.64,0.7523463420080523,0.05148005148005148,1.6230547019796688,-0.9972673220039934,-1.8528474720513037,0.4424984999617761
Kelci Walkden,New Zealand,Drinking Coco,2023-03-10,17584.16,110,16778.052499999998,1.0000000000000002,0.14028314028314026,2.6268146805890713,-0.4408419121946177,-2.169160779108955,1.545716168020864
Beverie Moffet,USA,85% Dark Bars,2023-08-23,13156.49,360,13156.49,0.784058722611476,0.462033462033462,1.7515875035310224,1.575192181317613,-0.12473032850667132,2.3523884746701165
Roddy Speechley,USA,Eclairs,2023-04-25,4164.1,167,4164.1,0.24787353089497519,0.21364221364221364,-0.4216137361838891,0.018813861126170926,0.31142934067963923,-0.2848225231144088
Dennison Crosswaite,UK,Milk Bars,2023-03-07,5191.445,436,5191.445,0.3091305688775347,0.5598455598455598,-0.17333408776840503,2.188066545745331,1.669762401055782,1.4246309833121134
Wilone O'Kielt,UK,Organic Choco Syrup,2023-07-12,4964.25,56,4964.25,0.29558371485629786,0.07078507078507078,-0.22824056487371616,-0.8763052763932596,-0.45825095216317857,-0.7810318544912751
Madelene Upcott,USA,Orange Choco,2023-05-16,8258.37,132,8258.37,0.4920007256551133,0.16859716859716858,0.567853206389506,-0.2634309119655414,-0.5878066371815331,0.21525906873155728
Gunar Cockshoot,India,Smooth Sliky Salty,2023-03-02,5191.445,70,5191.445,0.3091305688775347,0.08880308880308879,-0.17333408776840503,-0.7634073671565746,-0.4172448172523639,-0.6623762349960026
Marney O'Breen,New Zealand,85% Dark Bars,2023-05-30,1368.27,163,1368.27,0.08116783368247163,0.2084942084942085,-1.0972851897165028,-0.013442684370024768,0.7663923852687056,-0.7854032118195067
Marney O'Breen,UK,Manuka Honey Choco,2023-06-10,12449.46,177,12449.46,0.7419009629836888,0.2265122265122265,1.5807187497830604,0.09945522486666016,-1.0474114831926669,1.1880624110479792
Brien Boise,USA,99% Dark & Pure,2023-07-25,7323.82,339,7323.82,0.43627673337734774,0.435006435006435,0.34199943241222375,1.4058453174625858,0.7522526394565238,1.2359128750977775
Beverie Moffet,New Zealand,Mint Chip Choco,2023-06-09,4560.81,102,4560.81,0.2715279795349756,0.12998712998712997,-0.3257403739512343,-0.5053550031870091,-0.12700672233292828,-0.5876731769872421
Dennison Crosswaite,USA,Milk Bars,2023-05-12,777.46,58,777.46,0.04593987169260845,0.07335907335907335,-1.240066922318844,-0.8601770036451617,0.268622737598556,-1.4850967221950075
Gunar Cockshoot,USA,Drinking Coco,2023-05-09,3857.27,5,3857.27,0.22957831656659597,0.005148005148005148,-0.4957656953829148,-1.2875762314697548,-0.559894599481969,-1.2610131696518025
Brien Boise,Canada,Manuka Honey Choco,2023-08-09,7442.69,179,7442.69,0.44336454137270165,0.22908622908622908,0.3707268821074562,0.115583497614758,-0.18041361734967126,0.34387336726298384
Van Tuxwell,India,Choco Coated Almonds,2023-04-13,5799.3,125,5799.3,0.3453748654116968,0.15958815958815958,-0.026433070400729862,-0.31987986658388384,-0.20749821949857677,-0.24488022615444832
Andria Kimpton,USA,Caramel Stuffed Bars,2023-05-02,8836.9,48,8836.9,0.5264964736113014,0.06048906048906049,0.7076672172600604,-0.9408183673856509,-1.165655335591254,-0.16486275929523936
Dotty Strutley,USA,99% Dark & Pure,2023-08-09,4185.0,315,4185.0,0.24911972578942201,0.4041184041184041,-0.4165628091322331,1.2123060444854117,1.151784212056598,0.562675437801547
Camilla Castle,Australia,Raspberry Choco,2023-08-23,6984.06,174,6984.06,0.4160180167583401,0.22265122265122264,0.25988924221745496,0.07526281574451339,-0.130550598145255,0.23698829291353563
Gunar Cockshoot,India,Spicy Special Slims,2023-05-13,7362.7,179,7362.7,0.4385950136403187,0.22908622908622908,0.35139560675520887,0.115583497614758,-0.1667443414591129,0.3302040913724253
Karlen McCaffrey,USA,Manuka Honey Choco,2023-02-01,10338.27,73,10338.27,0.6160179869450652,0.09266409266409266,1.0705050329320651,-0.7392149580344278,-1.2796652776612631,0.2342574584999278
Camilla Castle,USA,50% Dark Bites,2023-06-23,6215.72,324,6215.72,0.37020455335167557,0.4157014157014157,0.07420363021413266,1.284883271851852,0.856079784446537,0.9610195646726687
Madelene Upcott,UK,Choco Coated Almonds,2023-05-24,10400.66,144,10400.66,0.6197380873979138,0.18404118404118402,1.0855828960302862,-0.1666612754769543,-0.8854703453740953,0.6497757092721989
Jan Morforth,Canada,Mint Chip Choco,2023-04-01,1062.61,217,1062.61,0.06294238241756145,0.277992277992278,-1.1711543936690962,0.4220206798286171,1.1265448980876052,-0.5297175290720734
Camilla Castle,Canada,70% Dark Bites,2023-07-27,10095.71,151,10095.71,0.6015549709834848,0.19305019305019303,1.0118852785947587,-0.11021232085861185,-0.7934428217266205,0.6375790628277666
Ches Bonnell,India,Peanut Butter Cubes,2023-01-27,23251.68,210,16778.052499999998,1.0000000000000002,0.268983268983269,2.6268146805890713,0.36557172521027465,-1.5989402276586415,2.115936719471169
Jan Morforth,India,Choco Coated Almonds,2023-08-12,2669.61,143,2669.61,0.15876224822502943,0.18275418275418273,-0.7827888543384107,-0.17472541185100324,0.42996578357447696,-0.6770648307053986
Gigi Bohling,Canada,Almond Choco,2023-02-01,10265.97,49,10265.97,0.6117069873819786,0.06177606177606177,1.053032208729446,-0.932754231011602,-1.4041630575291861,0.08504937367170198
Rafaelita Blaksland,India,After Nines,2023-03-02,5423.54,203,5423.54,0.322969592993642,0.25997425997426,-0.11724342202418878,0.30912277059193216,0.3014864260675495,0.13567918854190644
Kelci Walkden,Australia,99% Dark & Pure,2023-06-30,3272.68,32,3272.68,0.19472123171756814,0.039897039897039896,-0.6370442334272991,-1.0698445493704338,-0.3060360383030796,-1.2069526330475266
Dotty Strutley,Australia,Spicy Special Slims,2023-01-17,8840.59,92,8840.59,0.5267164955807038,0.1171171171171171,0.7085589838065013,-0.5859963669274983,-0.9153888671253401,0.0866648575151183
Brien Boise,USA,Milk Bars,2023-07-07,14460.51,124,14460.51,0.861812936307963,0.1583011583011583,2.0667315175932504,-0.3279440029579328,-1.6932912993231586,1.2295084426411487
Mallorie Waber,New Zealand,Mint Chip Choco,2023-01-31,1461.99,109,1461.99,0.08675603394599117,0.138996138996139,-1.0746357694638136,-0.4489060485686666,0.4424577288349162,-1.0773067509520509
Beverie Moffet,UK,99% Dark & Pure,2023-08-10,3701.6,131,3701.6,0.22029625153221602,0.1673101673101673,-0.5333866434274748,-0.2714950483395903,0.18518532282240038,-0.5691373023013935
Beverie Moffet,USA,Peanut Butter Cubes,2023-08-18,13951.32,329,13951.32,0.8314516933269395,0.42213642213642216,1.9436749843189556,1.3252039537220965,-0.43732505970245544,2.311446463966711
Brien Boise,New Zealand,White Choc,2023-06-15,5774.92,325,5774.92,0.34392117012334206,0.416988416988417,-0.03232501305715933,1.2929474082259007,0.9371091160087727,0.8913946441394378
Marney O'Breen,USA,Baker's Choco Chips,2023-01-26,9718.87,10,9718.87,0.5790853018914587,0.011583011583011582,0.9208139221284395,-1.2472555495995101,-1.5330566255423708,-0.23082908844635594
